A0A023T778,54.99367375656585,37.0,Mus musculus
A0A061ACH9,42.52422868499542,20.0,Caenorhabditis elegans
A0A061ACM7,45.649390617061385,20.0,Caenorhabditis elegans
A0A087WRJ2,51.6316066685461,37.0,Mus musculus
A0A087WRW6,51.83953678371471,37.0,Mus musculus
A0A0A0MQM6,49.32845214915578,37.0,Mus musculus
A0A0B4J1G0,52.500982547922014,37.0,Mus musculus
A0A0G2JDF7,40.89143554304044,37.0,Mus musculus
A0A0G2JEG3,46.82464260461655,37.0,Mus musculus
A0A0G2JFF9,50.261879819614606,37.0,Mus musculus
A0A0G2JGD2,55.25025537409785,37.0,Mus musculus
A0A0J9YTR2,48.75538555980977,37.0,Mus musculus
A0A0J9YU93,53.6040239998631,37.0,Mus musculus
A0A0J9YUN2,51.87231902940063,37.0,Mus musculus
A0A0J9YUZ4,52.617339395530074,37.0,Mus musculus
A0A0K3ASN8,36.56589097722698,20.0,Caenorhabditis elegans
A0A0M7RE93,39.44506417781511,20.0,Caenorhabditis elegans
A0A0N4SW71,47.418812759905165,37.0,Mus musculus
A0A0R4IZW9,47.89263324382572,37.0,Mus musculus
A0A0R4J023,53.357124259201065,37.0,Mus musculus
A0A0R4J027,52.26076305260646,37.0,Mus musculus
A0A0R4J0B4,49.93872975473116,37.0,Mus musculus
A0A0R4J0H5,53.06323070225814,37.0,Mus musculus
A0A0R4J0T5,47.6312920847369,37.0,Mus musculus
A0A0R4J100,53.533046116020536,37.0,Mus musculus
A0A0R4J195,50.72466945153505,37.0,Mus musculus
A0A0R4J1G9,46.83127250120826,37.0,Mus musculus
A0A0R4J1N2,47.307979228805586,37.0,Mus musculus
A0A0R4J259,53.08715249315993,37.0,Mus musculus
A0A0R4J2B5,47.507919951699904,37.0,Mus musculus
A0A0U1RQ37,51.245696661875,37.0,Mus musculus
A0A140LHA2,50.2112722183711,37.0,Mus musculus
A0A171KXD3,49.410418535454546,37.0,Mus musculus
A0MNP4,50.68623257657239,37.0,Mus musculus
A1A708,45.98344299553033,25.0,Drosophila melanogaster
A2A464,57.83297877134593,37.0,Mus musculus
A2A9F7,50.542156147665914,37.0,Mus musculus
A2AE15,52.62532002129593,37.0,Mus musculus
A2AJH3,47.5362422700923,37.0,Mus musculus
A2AQ17,48.532789146629504,37.0,Mus musculus
A2AQV2,49.01227425046283,37.0,Mus musculus
A2AQY8,51.46588332805861,37.0,Mus musculus
A2ARQ2,48.682621819463506,37.0,Mus musculus
A2ATP5,47.56262083329016,37.0,Mus musculus
A2AVQ9,45.73915919810785,37.0,Mus musculus
A2AWN8,44.1491530983224,37.0,Mus musculus
A2BI12,51.848154028057266,37.0,Mus musculus
A4UVL1,40.04613199023163,20.0,Caenorhabditis elegans
A6NIK2,51.238837033246476,37.0,Homo sapiens
A8MW95,52.96275856879995,37.0,Homo sapiens
A8MXB7,48.469725836741226,37.0,Homo sapiens
A8WHT1,38.96349130149909,20.0,Caenorhabditis elegans
A8Y5T6,51.21078599308876,37.0,Mus musculus
A9Z1J6,41.940918498562375,20.0,Caenorhabditis elegans
B0R058,47.26287141467151,37.0,Mus musculus
